Radio Mobile for Windows
Version 11.6
** Left site data **
 Name
 Antenna height (m)
** Right site data **
 Name
 Antenna height (m)
** Link data **
 Frequency (GHz)
 Earth curvature factor
** Path Profile **
 Records: Distance(km) Elevation(m) Color(0-15) Height(m) PathLoss(dB) [ Latitude(deg) Longitude(deg) Xmap Ymap RadioBeamElevation(m) Clearance(m) FirstFresnel(m) Ratio ]
Start
Elfak
25.000
Trupale
6.000
2.440000
1.333316759
0000.4948	0199.9	13	10	000.0	43.332695	021.886386	0377.5	0305.5	0223.4	0023.5	0007.5	0003.14
0000.4981	0200.0	13	10	000.0	43.332708	021.886348	0377.5	0305.5	0223.4	0023.4	0007.5	0003.11
0000.5015	0200.1	13	10	000.0	43.332720	021.886310	0377.4	0305.5	0223.4	0023.3	0007.5	0003.09
0000.5049	0200.2	13	10	000.0	43.332733	021.886272	0377.3	0305.6	0223.4	0023.2	0007.6	0003.06
0000.5082	0200.3	13	10	000.0	43.332746	021.886234	0377.3	0305.6	0223.4	0023.1	0007.6	0003.04
0000.5116	0200.4	13	10	000.0	43.332758	021.886197	0377.2	0305.6	0223.3	0022.9	0007.6	0003.01
0000.5150	0200.5	13	10	000.0	43.332771	021.886159	0377.2	0305.6	0223.3	0022.8	0007.6	0002.99
0000.5183	0200.6	13	10	000.0	43.332784	021.886121	0377.1	0305.7	0223.3	0022.7	0007.7	0002.97
0000.5217	0200.7	13	10	000.0	43.332796	021.886083	0377.0	0305.7	0223.3	0022.6	0007.7	0002.94
0000.5251	0200.8	13	10	000.0	43.332809	021.886045	0377.0	0305.7	0223.3	0022.5	0007.7	0002.92
0000.5284	0200.9	13	10	000.0	43.332822	021.886008	0376.9	0305.8	0223.3	0022.4	0007.7	0002.89
0000.5318	0201.0	13	10	000.0	43.332834	021.885970	0376.9	0305.8	0223.2	0022.2	0007.8	0002.87
0000.5352	0201.2	13	10	000.0	43.332847	021.885932	0376.8	0305.8	0223.2	0022.0	0007.8	0002.83
0000.5385	0201.3	13	10	000.0	43.332860	021.885894	0376.7	0305.8	0223.2	0021.9	0007.8	0002.81
0000.5419	0201.5	13	10	000.0	43.332872	021.885856	0376.7	0305.9	0223.2	0021.7	0007.8	0002.78
0000.5453	0201.6	13	10	000.0	43.332885	021.885818	0376.6	0305.9	0223.2	0021.6	0007.8	0002.75
0000.5486	0201.8	13	10	000.0	43.332897	021.885781	0376.6	0305.9	0223.2	0021.4	0007.9	0002.72
0000.5520	0201.9	13	10	000.0	43.332910	021.885743	0376.5	0305.9	0223.1	0021.2	0007.9	0002.70
0000.5553	0202.1	13	10	000.0	43.332923	021.885705	0376.4	0306.0	0223.1	0021.0	0007.9	0002.66
0000.5587	0202.3	13	10	000.0	43.332935	021.885667	0376.4	0306.0	0223.1	0020.8	0007.9	0002.63
